"nut":
"k": turbulencia
"p": presion
"epsilon"
"U:0" = U_x (paralelo al viento)
"U:1" = U_y
"U:2" = U_z
"Points:0" = coordenada_x
"Points:1" = coordenada_y
"Points:2" = coordenada_z (vale siempre lo mismo ya estos son datos para un plano en z)

"nut","k","p","epsilon","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.002184,0.0019837,0.22389,0.00038326,10.566,-0.0064452,0.0034332,6.0936,2.461,0.817
0.0017108,0.020086,0.23584,0.02333,10.496,-0.0084698,0.0032176,6.0936,2.5905,0.817
0.0003221,0.038067,0.24731,0.045977,0,0,0,6.0936,2.72,0.817
0.0077447,0.058352,0.03999,0.057523,6.4794,0.0018941,-0.0015189,5.964,1.5543,0.817
0.01096,0.036582,0.033632,0.011612,6.4518,-0.00070945,-0.0033802,5.964,1.4248,0.817
0.01129,0.2686,0.048043,0.61603,6.8346,-0.0084461,0.00046076,5.964,1.6838,0.817
0.01762,0.51575,0.072665,1.37,8.2049,-0.040164,0.0021226,5.964,1.8133,0.817
0.010321,0.31129,0.11625,0.85322,9.886,-0.024205,0.0036607,5.964,1.9429,0.817
0.0015003,0.027105,0.15508,0.049952,10.553,-0.0030824,0.0041318,5.964,2.0724,0.817
0.0016185,0.0034415,0.18613,0.0014108,10.57,-0.0076516,0.0041216,5.964,2.2019,0.817
0.0031816,0.0021042,0.21377,0.00013959,10.559,-0.0025633,0.0039073,5.964,2.3314,0.817
0.0022342,0.0019483,0.23543,0.00033954,10.563,-0.0048894,0.0038214,5.964,2.461,0.817
0.0016913,0.019002,0.2511,0.021414,10.497,-0.0069211,0.0036071,5.964,2.5905,0.817
0.00031379,0.03597,0.26436,0.042229,0,0,0,5.964,2.72,0.817
0.0080058,0.055595,0.0020556,0.050717,6.4802,0.0034985,-0.00083286,5.8343,1.5543,0.817
0.011395,0.036375,-0.0063762,0.010938,6.4577,-0.00016731,-0.0026937,5.8343,1.4248,0.817
0.01098,0.25604,0.012687,0.5821,6.8092,-0.005361,0.0010701,5.8343,1.6838,0.817
0.017094,0.49957,0.043579,1.3263,8.1864,-0.036584,0.0026911,5.8343,1.8133,0.817
0.01004,0.30334,0.097005,0.83314,9.896,-0.020207,0.0041712,5.8343,1.9429,0.817
0.0014394,0.025366,0.14788,0.045984,10.558,0.001059,0.0046178,5.8343,2.0724,0.817
0.0016366,0.0034338,0.18953,0.0013802,10.57,-0.0044542,0.0046073,5.8343,2.2019,0.817
0.0032201,0.0021045,0.22389,0.00013811,10.558,0.00011353,0.0043928,5.8343,2.3314,0.817
0.0022825,0.0019172,0.25247,0.00030226,10.56,-0.0028601,0.0042878,5.8343,2.461,0.817
0.0016747,0.017968,0.27263,0.019635,10.497,-0.0051095,0.0040744,5.8343,2.5905,0.817
0.00030558,0.033963,0.28727,0.038745,0,0,0,5.8343,2.72,0.817
0.0083088,0.053103,-0.045788,0.044486,6.4831,0.005532,2.1515e-05,5.7047,1.5543,0.817
0.011835,0.036194,-0.057277,0.010334,6.4653,0.00056858,-0.0018388,5.7047,1.4248,0.817
0.010701,0.24345,-0.031248,0.54758,6.7856,-0.0015233,0.0018446,5.7047,1.6838,0.817
0.016555,0.48243,0.0073702,1.2786,8.1694,-0.031904,0.0034093,5.7047,1.8133,0.817
0.0097515,0.29477,0.072341,0.81034,9.9071,-0.014958,0.0048073,5.7047,1.9429,0.817
0.0013824,0.023683,0.13906,0.042101,10.564,0.0064564,0.0052155,5.7047,2.0724,0.817
0.0016552,0.0034252,0.19529,0.0013479,10.569,-0.00029158,0.0051945,5.7047,2.2019,0.817
0.0032548,0.0021047,0.23903,0.00013674,10.556,0.0035576,0.0049757,5.7047,2.3314,0.817
0.0023283,0.0018906,0.27738,0.00027132,10.557,-0.00021943,0.004842,5.7047,2.461,0.817
0.0016601,0.016982,0.30232,0.017986,10.497,-0.0030366,0.0046312,5.7047,2.5905,0.817
0.00029748,0.032044,0.31719,0.035509,0,0,0,5.7047,2.72,0.817
0.0086575,0.050849,-0.1093,0.038784,6.4889,0.0081801,0.001073,5.575,1.5543,0.817
0.012274,0.036036,-0.12432,0.0097972,6.4753,0.001569,-0.000779,5.575,1.4248,0.817
0.01046,0.23091,-0.089611,0.51281,6.7648,0.0033404,0.0028156,5.575,1.6838,0.817
0.016005,0.46444,-0.040346,1.2273,8.1545,-0.025825,0.004304,5.575,1.8133,0.817
0.0094549,0.28556,0.040509,0.78477,9.9195,-0.0080942,0.0055908,5.575,1.9429,0.817
0.0013308,0.022062,0.12949,0.038322,10.569,0.013547,0.0059477,5.575,2.0724,0.817
0.0016775,0.0034117,0.20565,0.0013062,10.568,0.0051895,0.0058996,5.575,2.2019,0.817
0.003289,0.0021046,0.26198,0.00013523,10.554,0.0080518,0.0056684,5.575,2.3314,0.817
0.0023714,0.0018684,0.3132,0.0002466,10.553,0.0031838,0.0054952,5.575,2.461,0.817
0.0016462,0.016044,0.34269,0.016462,10.495,-0.00075319,0.0052878,5.575,2.5905,0.817
0.00028949,0.030212,0.35621,0.032509,0,0,0,5.575,2.72,0.817
0.0016462,0.016044,0.34269,0.016462,10.495,0.0007533,0.005288,5.575,0.12952,0.817
0.00028949,0.030212,0.35621,0.032509,0,0,0,5.575,0,0.817
0.0016309,0.015153,0.3969,0.015054,10.493,-0.0017046,0.0060501,5.4453,0.12952,0.817
0.00028162,0.028465,0.40922,0.02973,0,0,0,5.4453,0,0.817
0.0023714,0.0018684,0.3132,0.0002466,10.553,-0.0031836,0.0054954,5.575,0.25905,0.817
0.0024116,0.0018506,0.36175,0.0002277,10.548,-0.0074973,0.0062616,5.4453,0.25905,0.817
0.003289,0.0021046,0.26198,0.00013523,10.554,-0.0080517,0.0056686,5.575,0.38857,0.817
0.0033284,0.0021038,0.2956,0.00013322,10.551,-0.013875,0.0064849,5.4453,0.38857,0.817
0.0016775,0.0034117,0.20565,0.0013062,10.568,-0.0051895,0.0058998,5.575,0.5181,0.817
0.0017091,0.0033899,0.22536,0.0012484,10.566,-0.012387,0.0067401,5.4453,0.5181,0.817
0.0013308,0.022062,0.12949,0.038322,10.569,-0.013547,0.005948,5.575,0.64762,0.817
0.0012865,0.020501,0.12531,0.034656,10.574,-0.022909,0.0068422,5.4453,0.64762,0.817
0.0094549,0.28556,0.040507,0.78477,9.9195,0.0080939,0.0055911,5.575,0.77714,0.817
0.00915,0.27573,0.0067657,0.75648,9.9332,-0.00099337,0.0065564,5.4453,0.77714,0.817
0.016005,0.46444,-0.040348,1.2273,8.1545,0.025825,0.0043044,5.575,0.90667,0.817
0.015447,0.44571,-0.09849,1.1729,8.1423,0.017734,0.0054337,5.4453,0.90667,0.817
0.01046,0.23091,-0.089613,0.51281,6.7648,-0.003341,0.0028159,5.575,1.0362,0.817
0.010272,0.21853,-0.16617,0.4782,6.7475,-0.0097059,0.0040492,5.4453,1.0362,0.817
0.0086575,0.050849,-0.1093,0.038784,6.4889,-0.0081808,0.0010732,5.575,1.1657,0.817
0.009058,0.048795,-0.19269,0.033542,6.4981,-0.011604,0.0023691,5.4453,1.1657,0.817
0.012706,0.035898,-0.20961,0.0093242,6.4883,-0.0028498,0.00053814,5.4453,1.2952,0.817
0.012274,0.036036,-0.12433,0.0097972,6.4753,-0.0015698,-0.00077893,5.575,1.2952,0.817
0.0016154,0.014307,0.46873,0.013757,10.488,-0.0044869,0.006919,5.3157,0.12952,0.817
0.00027388,0.026804,0.48232,0.027165,0,0,0,5.3157,0,0.817
0.0024508,0.0018352,0.42404,0.00021228,10.542,-0.012919,0.00715,5.3157,0.25905,0.817
0.0033768,0.0021018,0.3408,0.00013049,10.546,-0.021219,0.0074344,5.3157,0.38857,0.817
0.0017546,0.003357,0.2546,0.0011702,10.563,-0.021646,0.0077259,5.3157,0.5181,0.817
0.00125,0.018926,0.12507,0.030892,10.579,-0.035085,0.007922,5.3157,0.64762,0.817
0.0088377,0.26527,-0.023808,0.72561,9.9483,-0.012937,0.0077503,5.3157,0.77714,0.817
0.014886,0.42651,-0.15382,1.1163,8.1325,0.006656,0.0069047,5.3157,0.90667,0.817
0.010157,0.20644,-0.25106,0.44427,6.7335,-0.018528,0.0056694,5.3157,1.0362,0.817
0.0095217,0.046901,-0.29286,0.028668,6.5111,-0.016082,0.0039905,5.3157,1.1657,0.817
0.013119,0.035778,-0.31225,0.0089143,6.5049,-0.0043668,0.002195,5.3157,1.2952,0.817
0.0016017,0.013506,0.56353,0.012563,10.481,-0.0079264,0.0078924,5.186,0.12952,0.817
0.0002663,0.025228,0.58091,0.024806,0,0,0,5.186,0,0.817
0.0024912,0.0018201,0.50465,0.00019825,10.534,-0.019788,0.0081586,5.186,0.25905,0.817
0.0034365,0.0020984,0.39993,0.00012694,10.54,-0.030484,0.0085158,5.186,0.38857,0.817
0.0018185,0.0033115,0.2845,0.0010703,10.559,-0.033763,0.0088577,5.186,0.5181,0.817
0.001222,0.017184,0.099658,0.0266,10.585,-0.050681,0.009204,5.186,0.64762,0.817
0.0085204,0.25421,-0.079266,0.69221,9.9668,-0.027639,0.0091987,5.186,0.77714,0.817
0.014331,0.40719,-0.2075,1.0589,8.1263,-0.0078496,0.0087711,5.186,0.90667,0.817
0.010153,0.19481,-0.33463,0.41166,6.7235,-0.031341,0.0077225,5.186,1.0362,0.817
0.010072,0.045132,-0.415,0.024093,6.5292,-0.022864,0.0059489,5.186,1.1657,0.817
0.0135,0.035672,-0.45131,0.0085676,6.5277,-0.0064474,0.0042479,5.186,1.2952,0.817
0.0015899,0.012747,0.68928,0.011468,10.471,-0.012306,0.0089604,5.0564,0.12952,0.817
0.00025887,0.023737,0.71182,0.022639,0,0,0,5.0564,0,0.817
0.0025325,0.0018051,0.6137,0.00018544,10.523,-0.028512,0.0092767,5.0564,0.25905,0.817
0.0035094,0.0020929,0.48302,0.00012253,10.532,-0.042665,0.0097172,5.0564,0.38857,0.817
0.001905,0.0032534,0.31674,0.00095267,10.555,-0.050865,0.010139,5.0564,0.5181,0.817
0.0012078,0.015166,0.036627,0.02147,10.593,-0.071402,0.010717,5.0564,0.64762,0.817
0.0082036,0.24251,-0.21074,0.65635,9.9907,-0.045033,0.010885,5.0564,0.77714,0.817
0.013787,0.38796,-0.33535,1.0011,8.129,-0.025111,0.01085,5.0564,0.90667,0.817
0.01033,0.18371,-0.47794,0.38068,6.7238,-0.049331,0.0099258,5.0564,1.0362,0.817
0.010761,0.043458,-0.61233,0.019765,6.5583,-0.034518,0.0080212,5.0564,1.1657,0.817
0.013829,0.035567,-0.68161,0.0082825,6.5625,-0.01022,0.0065862,5.0564,1.2952,0.817
0.0015797,0.012029,0.85545,0.010463,10.456,-0.017738,0.010101,4.9267,0.12952,0.817
0.00025161,0.022327,0.88355,0.020653,0,0,0,4.9267,0,0.817
0.0025744,0.0017895,0.76263,0.0001737,10.509,-0.03936,0.010481,4.9267,0.25905,0.817
0.0035984,0.0020841,0.60174,0.00011715,10.52,-0.05881,0.011016,4.9267,0.38857,0.817
0.00202,0.0031823,0.37673,0.00082379,10.547,-0.074894,0.011575,4.9267,0.5181,0.817
0.0012281,0.01285,0.037597,0.015465,10.597,-0.099774,0.012458,4.9267,0.64762,0.817
0.0036471,0.092764,-0.2335,0.22795,10.431,-0.088349,0.011864,5.0104,0.73123,0.817
0.0081681,0.21634,-0.080532,0.53055,10.095,-0.064249,0.017604,4.9645,0.77714,0.817
0.0033208,0.074919,-0.1952,0.16231,10.492,-0.096764,0.010283,4.9727,0.73123,0.817
0.0078418,0.19849,-0.042227,0.46491,10.155,-0.072664,0.016024,4.9267,0.77714,0.817
0.0015253,0.023132,-0.1611,0.033347,10.617,-0.10501,0.010936,4.9727,0.69353,0.817
0.0060463,0.1467,-0.0081318,0.33595,10.281,-0.080914,0.016677,4.9267,0.73944,0.817
0.0015212,0.023838,-0.16111,0.035177,10.616,-0.096687,0.01099,5.0104,0.69353,0.817
0.001571,0.011351,1.0707,0.0095445,10.438,-0.024224,0.011278,4.7971,0.12952,0.817
0.00024453,0.020998,1.104,0.018836,0,0,0,4.7971,0,0.817
0.0026158,0.0017724,0.9605,0.00016287,10.49,-0.052499,0.011731,4.7971,0.25905,0.817
0.0037054,0.0020702,0.76573,0.00011076,10.504,-0.079191,0.01238,4.7971,0.38857,0.817
0.0021649,0.0030971,0.48405,0.00069514,10.535,-0.10415,0.013133,4.7971,0.5181,0.817
0.001272,0.010875,0.094666,0.010728,10.594,-0.13293,0.014248,4.7971,0.64762,0.817
0.0015635,0.010713,1.3427,0.0087058,10.413,-0.031727,0.012441,4.6674,0.12952,0.817
0.00023763,0.019746,1.3814,0.017177,0,0,0,4.6674,0,0.817
0.0026547,0.0017525,1.2147,0.00015276,10.465,-0.067996,0.012977,4.6674,0.25905,0.817
0.0038308,0.0020491,0.98635,0.00010346,10.483,-0.10374,0.013768,4.6674,0.38857,0.817
0.0023492,0.0029959,0.6504,0.00056964,10.518,-0.13919,0.014761,4.6674,0.5181,0.817
0.0013365,0.0094321,0.1568,0.0078841,10.586,-0.17843,0.016055,4.6674,0.64762,0.817
0.001557,0.010112,1.6842,0.0079414,10.382,-0.040169,0.013529,4.5378,0.12952,0.817
0.00023093,0.01857,1.7278,0.015665,0,0,0,4.5378,0,0.817
0.0026881,0.001728,1.5391,0.00014319,10.433,-0.085642,0.014162,4.5378,0.25905,0.817
0.0039725,0.0020176,1.2776,9.5319e-05,10.453,-0.13226,0.015129,4.5378,0.38857,0.817
0.0025942,0.0028732,0.87551,0.00044325,10.492,-0.18238,0.016398,4.5378,0.5181,0.817
0.0014598,0.0080446,0.24408,0.0054254,10.571,-0.24242,0.017944,4.5378,0.64762,0.817
0.0015512,0.0095457,2.1142,0.0072456,10.342,-0.04913,0.014467,4.4081,0.12952,0.817
0.00022442,0.017466,2.1577,0.01429,0,0,0,4.4081,0,0.817
0.0027115,0.0016965,1.9671,0.00013394,10.392,-0.10472,0.015213,4.4081,0.25905,0.817
0.0041162,0.0019698,1.6886,8.6566e-05,10.412,-0.16448,0.016397,4.4081,0.38857,0.817
0.0029143,0.0027242,1.2103,0.00032432,10.454,-0.23433,0.018006,4.4081,0.5181,0.817
0.0016786,0.0066989,0.40522,0.003389,10.54,-0.3207,0.019969,4.4081,0.64762,0.817
0.0015456,0.0090131,2.6389,0.0066129,10.294,-0.057118,0.015161,4.2785,0.12952,0.817
0.00021811,0.016432,2.6706,0.013039,0,0,0,4.2785,0,0.817
0.0027194,0.001655,2.5281,0.00012477,10.339,-0.12244,0.016018,4.2785,0.25905,0.817
0.0042307,0.0018965,2.3018,7.732e-05,10.354,-0.19728,0.017436,4.2785,0.38857,0.817
0.0033135,0.0025408,1.8598,0.00022357,10.39,-0.29199,0.019473,4.2785,0.5181,0.817
0.0020428,0.005455,1.0466,0.0018968,10.466,-0.41044,0.022188,4.2785,0.64762,0.817
0.0021388,0.037235,0.21239,0.059824,10.458,0.015883,0.0016763,7.6494,0.12952,0.817
0.00042858,0.070868,0.21046,0.11677,0,0,0,7.6494,0,0.817
0.0020939,0.035501,0.21256,0.055664,10.462,0.015628,0.0016995,7.5198,0.12952,0.817
0.00041934,0.067575,0.21112,0.10873,0,0,0,7.5198,0,0.817
0.0015003,0.0027525,0.21277,0.0015009,10.604,0.011571,0.0019414,7.6494,0.25905,0.817
0.0015578,0.0026623,0.21287,0.001358,10.6,0.011453,0.0019606,7.5198,0.25905,0.817
0.0023817,0.0021166,0.21024,0.00017654,10.56,0.012789,0.0020002,7.6494,0.38857,0.817
0.0024536,0.002114,0.21016,0.000172,10.56,0.012551,0.0020196,7.5198,0.38857,0.817
0.0013767,0.0038596,0.20795,0.002388,10.567,0.017201,0.002265,7.6494,0.5181,0.817
0.0013945,0.0037987,0.20757,0.0022654,10.567,0.017168,0.0022821,7.5198,0.5181,0.817
0.0025648,0.053016,0.20966,0.10257,10.484,0.017384,0.0023732,7.6494,0.64762,0.817
0.0024656,0.050894,0.20909,0.098733,10.49,0.017097,0.0023846,7.5198,0.64762,0.817
0.013489,0.37067,0.20716,0.92382,9.7903,0.034616,0.0018879,7.6494,0.77714,0.817
0.013267,0.36824,0.20628,0.92707,9.7963,0.034669,0.0019012,7.5198,0.77714,0.817
0.023082,0.63798,0.20146,1.5901,8.4522,0.049113,0.00036354,7.6494,0.90667,0.817
0.022751,0.63375,0.19999,1.5922,8.4353,0.04927,0.00035779,7.5198,0.90667,0.817
0.016589,0.41159,0.19662,0.93595,7.2153,0.026128,-0.0015552,7.6494,1.0362,0.817
0.016143,0.40237,0.19489,0.92039,7.1856,0.025317,-0.0015398,7.5198,1.0362,0.817
0.0075844,0.11875,0.19298,0.18995,6.583,0.0074477,-0.0042554,7.6494,1.1657,0.817
0.0074108,0.11258,0.19135,0.17749,6.5694,0.0069458,-0.0042006,7.5198,1.1657,0.817
0.006816,0.04395,0.19432,0.029818,6.4438,0.0016249,-0.0062531,7.6494,1.2952,0.817
0.0070046,0.04291,0.19263,0.027591,6.4416,0.0016601,-0.0061874,7.5198,1.2952,0.817
0.0020502,0.033825,0.21239,0.051732,10.466,0.015347,0.0017311,7.3901,0.12952,0.817
0.00041015,0.064386,0.2115,0.10113,0,0,0,7.3901,0,0.817
0.0016162,0.0025773,0.21257,0.0012257,10.597,0.011322,0.0019879,7.3901,0.25905,0.817
0.0025253,0.0021116,0.20965,0.00016783,10.56,0.012288,0.0020472,7.3901,0.38857,0.817
0.0014126,0.0037437,0.20667,0.0021515,10.567,0.017107,0.0023069,7.3901,0.5181,0.817
0.0023691,0.048783,0.20789,0.094835,10.495,0.016777,0.0024035,7.3901,0.64762,0.817
0.013042,0.36555,0.20466,0.92937,9.8025,0.034693,0.0019213,7.3901,0.77714,0.817
0.022406,0.62878,0.19767,1.5919,8.418,0.049386,0.00035998,7.3901,0.90667,0.817
0.015699,0.39283,0.19224,0.90337,7.1557,0.024461,-0.001517,7.3901,1.0362,0.817
0.0072639,0.10664,0.1888,0.16532,6.5565,0.0064392,-0.0041356,7.3901,1.1657,0.817
0.0072161,0.041978,0.18998,0.025537,6.4399,0.0017004,-0.006111,7.3901,1.2952,0.817
0.0020078,0.032204,0.21198,0.048021,10.47,0.015032,0.001773,7.2605,0.12952,0.817
0.00040101,0.0613,0.21173,0.093943,0,0,0,7.2605,0,0.817
0.0016753,0.0024973,0.21196,0.0011034,10.594,0.011173,0.0020255,7.2605,0.25905,0.817
0.0025966,0.0021096,0.20875,0.00016399,10.56,0.011991,0.002085,7.2605,0.38857,0.817
0.001431,0.0036941,0.20526,0.0020463,10.568,0.017008,0.0023415,7.2605,0.5181,0.817
0.0022755,0.046685,0.20605,0.090879,10.5,0.016413,0.0024318,7.2605,0.64762,0.817
0.012815,0.36258,0.20229,0.93063,9.8088,0.034676,0.0019501,7.2605,0.77714,0.817
0.022047,0.62305,0.19443,1.589,8.4001,0.049451,0.00037223,7.2605,0.90667,0.817
0.015258,0.38297,0.18862,0.88486,7.1258,0.023556,-0.0014847,7.2605,1.0362,0.817
0.0071447,0.10093,0.18525,0.15345,6.5445,0.0059244,-0.0040587,7.2605,1.1657,0.817
0.0074505,0.041145,0.18627,0.023645,6.4386,0.0017424,-0.0060222,7.2605,1.2952,0.817
0.0019667,0.03064,0.21145,0.044524,10.473,0.014675,0.0018276,7.1308,0.12952,0.817
0.00039193,0.058317,0.21193,0.08717,0,0,0,7.1308,0,0.817
0.0017348,0.0024223,0.21112,0.00099067,10.591,0.010998,0.0020756,7.1308,0.25905,0.817
0.0026669,0.0021079,0.20755,0.00016046,10.56,0.01165,0.0021353,7.1308,0.38857,0.817
0.0014496,0.0036497,0.2034,0.0019494,10.568,0.016858,0.0023881,7.1308,0.5181,0.817
0.0021848,0.044603,0.20358,0.086872,10.506,0.01599,0.0024717,7.1308,0.64762,0.817
0.012585,0.3593,0.19912,0.9307,9.8154,0.034599,0.0019897,7.1308,0.77714,0.817
0.021673,0.61651,0.19019,1.5831,8.3819,0.049447,0.00039721,7.1308,0.90667,0.817
0.014822,0.3728,0.1839,0.86482,7.0958,0.022596,-0.0014406,7.1308,1.0362,0.817
0.0070546,0.095479,0.18057,0.14192,6.5334,0.0053964,-0.0039674,7.1308,1.1657,0.817
0.0077077,0.040402,0.18139,0.021904,6.4376,0.0017818,-0.0059186,7.1308,1.2952,0.817
0.0019271,0.029131,0.21094,0.041233,10.477,0.014266,0.0018978,7.0012,0.12952,0.817
0.00038292,0.055436,0.21227,0.080792,0,0,0,7.0012,0,0.817
0.0017941,0.0023519,0.21017,0.00088699,10.588,0.010786,0.0021411,7.0012,0.25905,0.817
0.0027357,0.0021066,0.20613,0.00015722,10.56,0.011254,0.0022011,7.0012,0.38857,0.817
0.0014684,0.0036103,0.20114,0.0018608,10.568,0.016638,0.0024498,7.0012,0.5181,0.817
0.002097,0.04254,0.20047,0.082819,10.511,0.015489,0.0025262,7.0012,0.64762,0.817
0.012351,0.35569,0.19509,0.92945,9.8221,0.034443,0.0020431,7.0012,0.77714,0.817
0.021284,0.60913,0.18483,1.5742,8.3631,0.049356,0.00043821,7.0012,0.90667,0.817
0.01439,0.36231,0.17795,0.84322,7.0657,0.021573,-0.0013813,7.0012,1.0362,0.817
0.0069948,0.090279,0.17462,0.13075,6.5231,0.0048489,-0.0038587,7.0012,1.1657,0.817
0.0079877,0.039741,0.17517,0.020304,6.4371,0.0018137,-0.0057973,7.0012,1.2952,0.817
0.0018892,0.027678,0.21066,0.038141,10.48,0.013793,0.0019871,6.8715,0.12952,0.817
0.00037398,0.052657,0.21297,0.074795,0,0,0,6.8715,0,0.817
0.0018531,0.0022862,0.2093,0.00079195,10.584,0.010526,0.0022257,6.8715,0.25905,0.817
0.0028026,0.0021055,0.20463,0.00015426,10.56,0.010784,0.0022858,6.8715,0.38857,0.817
0.0014874,0.0035756,0.19855,0.00178,10.568,0.016326,0.00253,6.8715,0.5181,0.817
0.0020121,0.040498,0.19673,0.07873,10.516,0.014886,0.0025988,6.8715,0.64762,0.817
0.012114,0.35172,0.19012,0.92673,9.829,0.034178,0.002114,6.8715,0.77714,0.817
0.02088,0.60085,0.17821,1.562,8.344,0.049152,0.00049926,6.8715,0.90667,0.817
0.013964,0.35152,0.17058,0.82004,7.0357,0.020476,-0.0013029,6.8715,1.0362,0.817
0.0069665,0.085341,0.16721,0.11998,6.5138,0.0042742,-0.0037283,6.8715,1.1657,0.817
0.0082903,0.039153,0.1674,0.018836,6.4369,0.0018319,-0.0056543,6.8715,1.2952,0.817
0.0018532,0.026279,0.21088,0.03524,10.483,0.013238,0.0020996,6.7419,0.12952,0.817
0.00036512,0.04998,0.21433,0.069164,0,0,0,6.7419,0,0.817
0.0019113,0.002225,0.2087,0.00070515,10.581,0.010199,0.0023336,6.7419,0.25905,0.817
0.0028671,0.0021047,0.2032,0.00015156,10.56,0.010221,0.0023938,6.7419,0.38857,0.817
0.0015064,0.0035453,0.19573,0.0017068,10.569,0.015892,0.0026333,6.7419,0.5181,0.817
0.0019301,0.038482,0.19236,0.074612,10.521,0.014147,0.0026937,6.7419,0.64762,0.817
0.011873,0.34736,0.18411,0.92238,9.8362,0.033766,0.0022068,6.7419,0.77714,0.817
0.020461,0.59166,0.17015,1.5463,8.3244,0.048803,0.00058535,6.7419,0.90667,0.817
0.013546,0.34043,0.16155,0.79529,7.0058,0.019288,-0.0012001,6.7419,1.0362,0.817
0.006971,0.080668,0.15807,0.10963,6.5054,0.0036623,-0.0035711,6.7419,1.1657,0.817
0.0086149,0.038632,0.15781,0.017491,6.4372,0.001829,-0.0054846,6.7419,1.2952,0.817
0.0018194,0.024935,0.21195,0.032523,10.486,0.012584,0.0022404,6.6122,0.12952,0.817
0.00035634,0.047402,0.2167,0.063884,0,0,0,6.6122,0,0.817
0.0019685,0.0021681,0.20868,0.00062622,10.578,0.009782,0.0024699,6.6122,0.25905,0.817
0.0029286,0.0021041,0.20206,0.00014909,10.56,0.0095357,0.0025305,6.6122,0.38857,0.817
0.0015254,0.0035192,0.19283,0.001641,10.569,0.015297,0.0027649,6.6122,0.5181,0.817
0.0018511,0.036493,0.18739,0.070475,10.527,0.013228,0.0028165,6.6122,0.64762,0.817
0.011628,0.34258,0.17696,0.91624,9.8436,0.033161,0.0023272,6.6122,0.77714,0.817
0.020026,0.58151,0.16041,1.5269,8.3045,0.048264,0.00070278,6.6122,0.90667,0.817
0.013136,0.32906,0.15057,0.76897,6.9761,0.017991,-0.0010665,6.6122,1.0362,0.817
0.0070094,0.076266,0.14688,0.099716,6.4981,0.0030002,-0.0033803,6.6122,1.1657,0.817
0.0089611,0.038172,0.14607,0.016262,6.438,0.0017964,-0.0052816,6.6122,1.2952,0.817
0.001788,0.023644,0.2143,0.029981,10.489,0.011808,0.0024153,6.4826,0.12952,0.817
0.00034764,0.044924,0.22053,0.05894,0,0,0,6.4826,0,0.817
0.0020245,0.0021156,0.20959,0.00055484,10.575,0.0092448,0.0026405,6.4826,0.25905,0.817
0.0029869,0.0021038,0.20148,0.00014683,10.56,0.0086926,0.0027021,6.4826,0.38857,0.817
0.0015443,0.003497,0.19002,0.0015823,10.57,0.014493,0.0029314,6.4826,0.5181,0.817
0.001775,0.034537,0.18185,0.066332,10.532,0.01207,0.0029736,6.4826,0.64762,0.817
0.011378,0.33735,0.16851,0.90816,9.8513,0.032297,0.0024824,6.4826,0.77714,0.817
0.019575,0.57038,0.14872,1.5037,8.2844,0.047482,0.00085954,6.4826,0.90667,0.817
0.012737,0.31741,0.13727,0.74111,6.9466,0.016557,-0.00089345,6.4826,1.0362,0.817
0.0070829,0.072134,0.13325,0.090264,6.4918,0.0022711,-0.003147,6.4826,1.1657,0.817
0.0093277,0.037765,0.13174,0.01514,6.4393,0.001723,-0.0050371,6.4826,1.2952,0.817
0.0017593,0.022406,0.21852,0.027606,10.492,0.010883,0.0026311,6.3529,0.12952,0.817
0.00033903,0.042543,0.2264,0.054317,0,0,0,6.3529,0,0.817
0.0020791,0.0020674,0.21194,0.00049071,10.572,0.0085472,0.0028525,6.3529,0.25905,0.817
0.0030416,0.0021037,0.20179,0.00014478,10.56,0.0076447,0.0029161,6.3529,0.38857,0.817
0.0015631,0.0034783,0.18751,0.0015302,10.57,0.013419,0.0031404,6.3529,0.5181,0.817
0.0017019,0.032616,0.17573,0.062193,10.537,0.010598,0.0031731,6.3529,0.64762,0.817
0.011122,0.33164,0.15851,0.89797,9.8593,0.031093,0.0026812,6.3529,0.77714,0.817
0.019109,0.55825,0.13468,1.4765,8.2642,0.046386,0.0010657,6.3529,0.90667,0.817
0.01235,0.30551,0.12116,0.71178,6.9175,0.014947,-0.00066999,6.3529,1.0362,0.817
0.0071925,0.068276,0.11663,0.081296,6.4867,0.0014525,-0.0028603,6.3529,1.1657,0.817
0.0097132,0.037408,0.11424,0.014121,6.4412,0.0015957,-0.0047402,6.3529,1.2952,0.817
0.0017335,0.021221,0.22537,0.025392,10.494,0.0097805,0.0028958,6.2233,0.12952,0.817
0.00033052,0.040258,0.23502,0.050001,0,0,0,6.2233,0,0.817
0.0021323,0.0020234,0.21641,0.00043359,10.569,0.0076365,0.0031138,6.2233,0.25905,0.817
0.0030923,0.0021038,0.20348,0.0001429,10.56,0.0063301,0.0031811,6.2233,0.38857,0.817
0.0015818,0.0034631,0.18562,0.0014845,10.57,0.011994,0.003401,6.2233,0.5181,0.817
0.0016317,0.030734,0.16905,0.058073,10.543,0.0087087,0.0034245,6.2233,0.64762,0.817
0.010861,0.32541,0.14662,0.88551,9.8677,0.029445,0.0029344,6.2233,0.77714,0.817
0.018628,0.54511,0.1177,1.4452,8.2441,0.044886,0.0013336,6.2233,0.90667,0.817
0.011978,0.29339,0.10149,0.68107,6.889,0.013112,-0.0003825,6.2233,1.0362,0.817
0.0073389,0.064693,0.096203,0.072836,6.4828,0.00051412,-0.0025061,6.2233,1.1657,0.817
